x_idx,y_idx,Fertility Capability Classification,Soil Nitrogen,Soil Phosphorous,Soil Potassium,Soil pH,fcc_description,fcc_al_toxicity,fcc_calcareous,fcc_gravelly,fcc_high_erosion_risk_-_shallow_depth,fcc_high_erosion_risk_-_steep_slope,fcc_high_erosion_risk_-_textual_contrast,fcc_high_leaching_potential,fcc_low_k,fcc_no_constraints,fcc_no_data,fcc_shallow,fcc_slope,fcc_sulfidic,country
1,58,2535,118716010000.0,118716010000.0,118716010000.0,25.5,No data,0,0,0,0,0,0,0,0,0,1,0,0,0,Angola
1,59,2535,118716010000.0,118716010000.0,118716010000.0,25.5,No data,0,0,0,0,0,0,0,0,0,1,0,0,0,Angola
1,60,2535,118716010000.0,118716010000.0,118716010000.0,25.5,No data,0,0,0,0,0,0,0,0,0,1,0,0,0,Angola
1,61,2535,118716010000.0,118716010000.0,118716010000.0,25.5,No data,0,0,0,0,0,0,0,0,0,1,0,0,0,Angola
1,62,2535,118716010000.0,118716010000.0,118716010000.0,25.5,No data,0,0,0,0,0,0,0,0,0,1,0,0,0,Angola
1,63,2535,118716010000.0,118716010000.0,118716010000.0,25.5,No data,0,0,0,0,0,0,0,0,0,1,0,0,0,Angola
1,64,2535,118716010000.0,118716010000.0,118716010000.0,25.5,No data,0,0,0,0,0,0,0,0,0,1,0,0,0,Angola
1,65,2535,118716010000.0,118716010000.0,118716010000.0,25.5,No data,0,0,0,0,0,0,0,0,0,1,0,0,0,Angola
1,66,2535,118716010000.0,118716010000.0,118716010000.0,25.5,No data,0,0,0,0,0,0,0,0,0,1,0,0,0,Angola
1,67,2535,118716010000.0,118716010000.0,118716010000.0,25.5,No data,0,0,0,0,0,0,0,0,0,1,0,0,0,Angola
1,68,2535,118716010000.0,118716010000.0,118716010000.0,25.5,No data,0,0,0,0,0,0,0,0,0,1,0,0,0,Angola
1,69,2535,118716010000.0,118716010000.0,118716010000.0,25.5,No data,0,0,0,0,0,0,0,0,0,1,0,0,0,Angola
1,70,2535,118716010000.0,118716010000.0,118716010000.0,25.5,No data,0,0,0,0,0,0,0,0,0,1,0,0,0,Angola
1,71,2535,118716010000.0,118716010000.0,118716010000.0,25.5,No data,0,0,0,0,0,0,0,0,0,1,0,0,0,Angola
